,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Factory,Factory_lng,Factory_lat,isFactory,distance
5040,2262.0,US-2022-132101-CHO-SCR-58000,2022-03-19,2027-09-15,Standard Class,132101.0,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,98105,47.66094,-122.28321,Seattle,WA,Washington,True,,50302.0,5061.5,53033.0,King,"{""53033"": 100}",King,53033,False,False,America/Los_Angeles,Lot's O' Nuts,-111.768036,32.881893,False,1865.8984863379014
5041,2544.0,US-2022-119291-CHO-MIL-31000,2022-05-14,2027-11-07,First Class,119291.0,United States,Chester,Pennsylvania,19013,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1.0,2.11,1.14,19013,39.84529,-75.37474,Chester,PA,Pennsylvania,True,,34456.0,2356.3,42045.0,Delaware,"{""42045"": 100}",Delaware,42045,False,False,America/New_York,Wicked Choccy's,-81.088371,32.076176,False,1004.8015915300582
5042,2545.0,US-2022-119291-CHO-SCR-58000,2022-05-14,2027-11-07,First Class,119291.0,United States,Chester,Pennsylvania,19013,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8.0,20.0,8.8,19013,39.84529,-75.37474,Chester,PA,Pennsylvania,True,,34456.0,2356.3,42045.0,Delaware,"{""42045"": 100}",Delaware,42045,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,3325.0779524657337
5043,2546.0,US-2022-119291-CHO-FUD-51000,2022-05-14,2027-11-07,First Class,119291.0,United States,Chester,Pennsylvania,19013,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,19013,39.84529,-75.37474,Chester,PA,Pennsylvania,True,,34456.0,2356.3,42045.0,Delaware,"{""42045"": 100}",Delaware,42045,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,3325.0779524657337
5044,2547.0,US-2022-119291-CHO-SCR-58000,2022-05-14,2027-11-07,First Class,119291.0,United States,Chester,Pennsylvania,19013,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,19013,39.84529,-75.37474,Chester,PA,Pennsylvania,True,,34456.0,2356.3,42045.0,Delaware,"{""42045"": 100}",Delaware,42045,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,3325.0779524657337
5045,2548.0,US-2022-119291-CHO-NUT-13000,2022-05-14,2027-11-07,First Class,119291.0,United States,Chester,Pennsylvania,19013,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7.0,17.43,7.0,19013,39.84529,-75.37474,Chester,PA,Pennsylvania,True,,34456.0,2356.3,42045.0,Delaware,"{""42045"": 100}",Delaware,42045,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,3325.0779524657337
5046,2549.0,US-2022-119291-CHO-SCR-58000,2022-05-14,2027-11-07,First Class,119291.0,United States,Chester,Pennsylvania,19013,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4.0,10.0,4.4,19013,39.84529,-75.37474,Chester,PA,Pennsylvania,True,,34456.0,2356.3,42045.0,Delaware,"{""42045"": 100}",Delaware,42045,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,3325.0779524657337
5047,2550.0,US-2022-119291-CHO-NUT-13000,2022-05-14,2027-11-07,First Class,119291.0,United States,Chester,Pennsylvania,19013,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4.0,9.96,4.0,19013,39.84529,-75.37474,Chester,PA,Pennsylvania,True,,34456.0,2356.3,42045.0,Delaware,"{""42045"": 100}",Delaware,42045,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,3325.0779524657337
5048,3617.0,US-2022-126466-CHO-MIL-31000,2022-11-09,2028-05-05,Standard Class,126466.0,United States,Roseville,California,95661,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2.0,4.22,2.28,95661,38.74129,-121.24925,Roseville,CA,California,True,,32827.0,1415.5,6061.0,Placer,"{""06061"": 100}",Placer,06061,False,False,America/Los_Angeles,Wicked Choccy's,-81.088371,32.076176,False,3683.999860891739
5049,7421.0,US-2024-138086-CHO-SCR-58000,2024-04-16,2029-10-11,Standard Class,138086.0,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,94109,37.79334,-122.42138,San Francisco,CA,California,True,,56333.0,20163.9,6075.0,San Francisco,"{""06075"": 100}",San Francisco,06075,False,False,America/Los_Angeles,Lot's O' Nuts,-111.768036,32.881893,False,1108.9372085145383
5050,7767.0,US-2024-144568-CHO-FUD-51000,2024-05-29,2029-11-23,Standard Class,144568.0,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5.0,12.0,6.0,68104,41.29525,-96.00104,Omaha,NE,Nebraska,True,,37834.0,2214.3,31055.0,Douglas,"{""31055"": 100}",Douglas,31055,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,1678.4104147584294
5051,1699.0,CA-2021-153623-CHO-SCR-58000,2021-11-24,2027-05-28,Standard Class,153623.0,Canada,St. John's,Newfoundland and Labrador,A0A,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8.0,20.0,8.8,,,,,,,,,,,,,,,,,,,Lot's O' Nuts,-111.768036,32.881893,False,
5052,1700.0,CA-2021-153623-CHO-SCR-58000,2021-11-24,2027-05-28,Standard Class,153623.0,Canada,St. John's,Newfoundland and Labrador,A0A,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8.0,20.0,8.8,,,,,,,,,,,,,,,,,,,Lot's O' Nuts,-111.768036,32.881893,False,
5053,2017.0,CA-2021-146626-CHO-SCR-58000,2021-12-29,2027-06-28,Standard Class,146626.0,Canada,St. John's,Newfoundland and Labrador,A0A,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5.0,12.5,5.5,,,,,,,,,,,,,,,,,,,Lot's O' Nuts,-111.768036,32.881893,False,
5054,6602.0,CA-2023-124626-CHO-SCR-58000,2023-12-10,2029-06-06,Standard Class,124626.0,Canada,St. John's,Newfoundland and Labrador,A0A,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8.0,20.0,8.8,,,,,,,,,,,,,,,,,,,Lot's O' Nuts,-111.768036,32.881893,False,
5055,9939.0,CA-2024-124626-CHO-SCR-58000,2024-12-10,2030-06-07,Standard Class,124626.0,Canada,St. John's,Newfoundland and Labrador,A0A,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8.0,20.0,8.8,,,,,,,,,,,,,,,,,,,Lot's O' Nuts,-111.768036,32.881893,False,
5056,10184.0,CA-2024-146626-CHO-SCR-58000,2024-12-29,2030-06-28,Standard Class,146626.0,Canada,St. John's,Newfoundland and Labrador,A0A,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8.0,20.0,8.8,,,,,,,,,,,,,,,,,,,Lot's O' Nuts,-111.768036,32.881893,False,
5057,955.0,US-2021-107916-CHO-FUD-51000,2021-08-24,2027-02-16,First Class,107916.0,United States,Oceanside,New York,11572,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,11572,40.63231,-73.63686,Oceanside,NY,New York,True,,29961.0,2426.1,36059.0,Nassau,"{""36059"": 100}",Nassau,36059,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,3475.478187308275
5058,956.0,US-2021-107916-CHO-MIL-31000,2021-08-24,2027-02-16,First Class,107916.0,United States,Oceanside,New York,11572,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3.0,6.33,3.42,11572,40.63231,-73.63686,Oceanside,NY,New York,True,,29961.0,2426.1,36059.0,Nassau,"{""36059"": 100}",Nassau,36059,False,False,America/New_York,Wicked Choccy's,-81.088371,32.076176,False,1161.058632563724
5059,3379.0,US-2022-137008-CHO-FUD-51000,2022-10-02,2028-03-30,Standard Class,137008.0,United States,Lakewood,New Jersey,08701,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4.0,9.6,4.8,,,,,,,,,,,,,,,,,,,Lot's O' Nuts,-111.768036,32.881893,False,
5060,3380.0,US-2022-137008-CHO-TRI-54000,2022-10-02,2028-03-30,Standard Class,137008.0,United States,Lakewood,New Jersey,08701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5.0,12.25,6.5,,,,,,,,,,,,,,,,,,,Wicked Choccy's,-81.088371,32.076176,False,
5061,3384.0,US-2022-137008-CHO-TRI-54000,2022-10-02,2028-03-30,Standard Class,137008.0,United States,Lakewood,New Jersey,08701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1.0,2.45,1.3,,,,,,,,,,,,,,,,,,,Wicked Choccy's,-81.088371,32.076176,False,
5062,5251.0,US-2023-161676-CHO-FUD-51000,2023-07-18,2029-01-12,Standard Class,161676.0,United States,Glendale,Arizona,85301,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5.0,12.0,6.0,85301,33.53219,-112.17817,Glendale,AZ,Arizona,True,,67781.0,2810.3,4013.0,Maricopa,"{""04013"": 100}",Maricopa,04013,False,False,America/Phoenix,Lot's O' Nuts,-111.768036,32.881893,False,81.7596937079391
5063,5446.0,US-2023-158001-CHO-NUT-13000,2023-08-23,2029-02-16,Standard Class,158001.0,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5.0,12.45,5.0,10035,40.79538,-73.92965,New York,NY,New York,True,,38595.0,10608.7,36061.0,New York,"{""36061"": 100}",New York,36061,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,3451.529287309577
5064,5447.0,US-2023-158001-CHO-NUT-13000,2023-08-23,2029-02-16,Standard Class,158001.0,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6.0,14.94,6.0,10035,40.79538,-73.92965,New York,NY,New York,True,,38595.0,10608.7,36061.0,New York,"{""36061"": 100}",New York,36061,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,3451.529287309577
5065,5448.0,US-2023-158001-CHO-MIL-31000,2023-08-23,2029-02-16,Standard Class,158001.0,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5.0,10.55,5.7,10035,40.79538,-73.92965,New York,NY,New York,True,,38595.0,10608.7,36061.0,New York,"{""36061"": 100}",New York,36061,False,False,America/New_York,Wicked Choccy's,-81.088371,32.076176,False,1160.9652859746172
5066,6031.0,US-2023-158925-CHO-TRI-54000,2023-10-24,2029-04-19,Standard Class,158925.0,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,77041,29.86203,-95.58187,Houston,TX,Texas,True,,31912.0,652.7,48201.0,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,Wicked Choccy's,-81.088371,32.076176,False,1402.4812318912498
5067,7021.0,US-2024-104906-CHO-FUD-51000,2024-02-13,2029-08-09,Standard Class,104906.0,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,10009,40.72639,-73.97865,New York,NY,New York,True,,58418.0,36572.9,36061.0,New York,"{""36061"": 100}",New York,36061,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,3447.07945993527
5068,9603.0,US-2024-156622-CHO-FUD-51000,2024-11-23,2030-05-19,First Class,156622.0,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1.0,2.4,1.2,75220,32.86692,-96.87571,Dallas,TX,Texas,True,,40327.0,1376.2,48113.0,Dallas,"{""48113"": 100}",Dallas,48113,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,1389.6133808353284
5069,9607.0,US-2024-156622-CHO-FUD-51000,2024-11-23,2030-05-19,First Class,156622.0,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,75220,32.86692,-96.87571,Dallas,TX,Texas,True,,40327.0,1376.2,48113.0,Dallas,"{""48113"": 100}",Dallas,48113,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,1389.6133808353284
5070,9609.0,US-2024-156622-CHO-FUD-51000,2024-11-23,2030-05-19,First Class,156622.0,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7.0,16.8,8.4,75220,32.86692,-96.87571,Dallas,TX,Texas,True,,40327.0,1376.2,48113.0,Dallas,"{""48113"": 100}",Dallas,48113,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,1389.6133808353284
5071,9610.0,US-2024-156622-CHO-TRI-54000,2024-11-23,2030-05-19,First Class,156622.0,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,75220,32.86692,-96.87571,Dallas,TX,Texas,True,,40327.0,1376.2,48113.0,Dallas,"{""48113"": 100}",Dallas,48113,False,False,America/Chicago,Wicked Choccy's,-81.088371,32.076176,False,1482.2449834867987
5072,944.0,US-2021-130918-CHO-TRI-54000,2021-08-22,2027-02-14,Second Class,130918.0,United States,North Miami,Florida,33161,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,33161,25.89357,-80.18285,Miami,FL,Florida,True,,52824.0,3719.9,12086.0,Miami-Dade,"{""12086"": 100}",Miami-Dade,12086,False,False,America/New_York,Wicked Choccy's,-81.088371,32.076176,False,693.0831612618064
5073,1519.0,US-2021-144666-CHO-SCR-58000,2021-11-09,2027-05-04,Second Class,144666.0,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2.0,5.0,2.2,94110,37.74975,-122.41528,San Francisco,CA,California,True,,69679.0,11257.3,6075.0,San Francisco,"{""06075"": 100}",San Francisco,06075,False,False,America/Los_Angeles,Lot's O' Nuts,-111.768036,32.881893,False,1106.3160495458567
5074,1521.0,US-2021-144666-CHO-FUD-51000,2021-11-09,2027-05-04,Second Class,144666.0,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7.0,16.8,8.4,94110,37.74975,-122.41528,San Francisco,CA,California,True,,69679.0,11257.3,6075.0,San Francisco,"{""06075"": 100}",San Francisco,06075,False,False,America/Los_Angeles,Lot's O' Nuts,-111.768036,32.881893,False,1106.3160495458567
5075,1522.0,US-2021-144666-CHO-SCR-58000,2021-11-09,2027-05-04,Second Class,144666.0,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5.0,12.5,5.5,94110,37.74975,-122.41528,San Francisco,CA,California,True,,69679.0,11257.3,6075.0,San Francisco,"{""06075"": 100}",San Francisco,06075,False,False,America/Los_Angeles,Lot's O' Nuts,-111.768036,32.881893,False,1106.3160495458567
5076,1523.0,US-2021-144666-CHO-FUD-51000,2021-11-09,2027-05-04,Second Class,144666.0,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6.0,14.4,7.2,94110,37.74975,-122.41528,San Francisco,CA,California,True,,69679.0,11257.3,6075.0,San Francisco,"{""06075"": 100}",San Francisco,06075,False,False,America/Los_Angeles,Lot's O' Nuts,-111.768036,32.881893,False,1106.3160495458567
5077,1524.0,US-2021-144666-CHO-SCR-58000,2021-11-09,2027-05-04,Second Class,144666.0,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,94110,37.74975,-122.41528,San Francisco,CA,California,True,,69679.0,11257.3,6075.0,San Francisco,"{""06075"": 100}",San Francisco,06075,False,False,America/Los_Angeles,Lot's O' Nuts,-111.768036,32.881893,False,1106.3160495458567
5078,1525.0,US-2021-144666-CHO-FUD-51000,2021-11-09,2027-05-04,Second Class,144666.0,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4.0,9.6,4.8,94110,37.74975,-122.41528,San Francisco,CA,California,True,,69679.0,11257.3,6075.0,San Francisco,"{""06075"": 100}",San Francisco,06075,False,False,America/Los_Angeles,Lot's O' Nuts,-111.768036,32.881893,False,1106.3160495458567
5079,2111.0,US-2022-145401-CHO-SCR-58000,2022-01-30,2027-07-28,Standard Class,145401.0,United States,Houston,Texas,77070,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6.0,15.0,6.6,77070,29.97783,-95.57377,Houston,TX,Texas,True,,58409.0,1728.8,48201.0,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,1568.372163553727
5080,5411.0,US-2023-113117-CHO-MIL-31000,2023-08-16,2029-02-11,Standard Class,113117.0,United States,Davis,California,95616,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5.0,10.55,5.7,95616,38.55819,-121.80044,Davis,CA,California,True,,52090.0,673.7,6113.0,Yolo,"{""06113"": 96.75, ""06095"": 3.25}",Yolo|Solano,06113|06095,False,False,America/Los_Angeles,Wicked Choccy's,-81.088371,32.076176,False,3732.2960641018662
5081,5585.0,US-2023-117604-CHO-MIL-31000,2023-09-04,2029-03-01,Standard Class,117604.0,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5.0,10.55,5.7,72401,35.86835,-90.66193,Jonesboro,AR,Arkansas,True,,42159.0,183.9,5031.0,Craighead,"{""05031"": 90.71, ""05055"": 9.29}",Craighead|Greene,05031|05055,False,False,America/Chicago,Wicked Choccy's,-81.088371,32.076176,False,977.7246314843991
5082,9854.0,US-2024-117324-CHO-SCR-58000,2024-12-08,2030-06-05,Standard Class,117324.0,United States,Madison,Wisconsin,53711,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4.0,10.0,4.4,53711,43.01521,-89.40641,Madison,WI,Wisconsin,True,,49749.0,740.2,55025.0,Dane,"{""55025"": 100}",Dane,55025,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,2251.051083885718
5083,9861.0,US-2024-117324-CHO-NUT-13000,2024-12-08,2030-06-05,Standard Class,117324.0,United States,Madison,Wisconsin,53711,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3.0,7.47,3.0,53711,43.01521,-89.40641,Madison,WI,Wisconsin,True,,49749.0,740.2,55025.0,Dane,"{""55025"": 100}",Dane,55025,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,2251.051083885718
5084,9865.0,US-2024-117324-CHO-NUT-13000,2024-12-08,2030-06-05,Standard Class,117324.0,United States,Madison,Wisconsin,53711,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2.0,4.98,2.0,53711,43.01521,-89.40641,Madison,WI,Wisconsin,True,,49749.0,740.2,55025.0,Dane,"{""55025"": 100}",Dane,55025,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,2251.051083885718
5085,9868.0,US-2024-117324-CHO-TRI-54000,2024-12-08,2030-06-05,Standard Class,117324.0,United States,Madison,Wisconsin,53711,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4.0,9.8,5.2,53711,43.01521,-89.40641,Madison,WI,Wisconsin,True,,49749.0,740.2,55025.0,Dane,"{""55025"": 100}",Dane,55025,False,False,America/Chicago,Wicked Choccy's,-81.088371,32.076176,False,1418.6064922972366
5086,9880.0,US-2024-117324-CHO-SCR-58000,2024-12-08,2030-06-05,Standard Class,117324.0,United States,Madison,Wisconsin,53711,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,53711,43.01521,-89.40641,Madison,WI,Wisconsin,True,,49749.0,740.2,55025.0,Dane,"{""55025"": 100}",Dane,55025,False,False,America/Chicago,Lot's O' Nuts,-111.768036,32.881893,False,2251.051083885718
5087,10079.0,US-2024-145310-CHO-SCR-58000,2024-12-22,2030-06-16,Second Class,145310.0,United States,Port Orange,Florida,32127,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1.0,2.5,1.1,32127,29.10866,-80.97907,Port Orange,FL,Florida,True,,27908.0,724.4,12127.0,Volusia,"{""12127"": 100}",Volusia,12127,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,2954.0006533344426
5088,1206.0,US-2021-113964-CHO-NUT-13000,2021-09-23,2027-03-23,Standard Class,113964.0,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4.0,9.96,4.0,10011,40.74173,-74.00037,New York,NY,New York,True,,50772.0,30272.6,36061.0,New York,"{""36061"": 100}",New York,36061,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,3445.3230581775415
5089,2788.0,US-2022-152513-CHO-MIL-31000,2022-07-04,2027-12-29,Second Class,152513.0,United States,San Diego,California,92024,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2.0,4.22,2.28,92024,33.05716,-117.25651,Encinitas,CA,California,True,,50222.0,1075.8,6073.0,San Diego,"{""06073"": 100}",San Diego,06073,False,False,America/Los_Angeles,Wicked Choccy's,-81.088371,32.076176,False,3374.27952657289
5090,4420.0,US-2023-146171-CHO-NUT-13000,2023-03-11,2028-09-04,Standard Class,146171.0,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4.0,9.96,4.0,31907,32.48388,-84.89976,Columbus,GA,Georgia,True,,62140.0,1006.0,13215.0,Muscogee,"{""13215"": 100}",Muscogee,13215,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,2508.1533511397492
5091,4423.0,US-2023-146171-CHO-SCR-58000,2023-03-11,2028-09-04,Standard Class,146171.0,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4.0,10.0,4.4,31907,32.48388,-84.89976,Columbus,GA,Georgia,True,,62140.0,1006.0,13215.0,Muscogee,"{""13215"": 100}",Muscogee,13215,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,2508.1533511397492
5092,6085.0,US-2023-134180-CHO-NUT-13000,2023-11-03,2029-04-29,Standard Class,134180.0,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7.0,17.43,7.0,19120,40.03417,-75.11986,Philadelphia,PA,Pennsylvania,True,,71360.0,8519.2,42101.0,Philadelphia,"{""42101"": 100}",Philadelphia,42101,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,3347.5095471526674
5093,6106.0,US-2023-134180-CHO-TRI-54000,2023-11-03,2029-04-29,Standard Class,134180.0,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1.0,2.45,1.3,19120,40.03417,-75.11986,Philadelphia,PA,Pennsylvania,True,,71360.0,8519.2,42101.0,Philadelphia,"{""42101"": 100}",Philadelphia,42101,False,False,America/New_York,Wicked Choccy's,-81.088371,32.076176,False,1034.2222851491024
5094,6559.0,US-2023-124562-CHO-SCR-58000,2023-12-08,2029-06-03,Standard Class,124562.0,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7.0,17.5,7.7,43229,40.08569,-82.97636,Columbus,OH,Ohio,True,,55168.0,2356.8,39049.0,Franklin,"{""39049"": 100}",Franklin,39049,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,2682.2456728667667
5095,6803.0,US-2023-111528-CHO-MIL-31000,2023-12-30,2029-06-21,Same Day,111528.0,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1.0,2.11,1.14,90032,34.0793,-118.17835,Los Angeles,CA,California,True,,44881.0,3598.9,6037.0,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,Wicked Choccy's,-81.088371,32.076176,False,3444.1285825464556
5096,6807.0,US-2023-111528-CHO-SCR-58000,2023-12-30,2029-06-21,Same Day,111528.0,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4.0,10.0,4.4,90032,34.0793,-118.17835,Los Angeles,CA,California,True,,44881.0,3598.9,6037.0,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,Lot's O' Nuts,-111.768036,32.881893,False,609.1325956204518
5097,7055.0,US-2024-150525-CHO-MIL-31000,2024-02-20,2029-08-17,Standard Class,150525.0,United States,Muskogee,Oklahoma,74403,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3.0,6.33,3.42,74403,35.67427,-95.305,Muskogee,OK,Oklahoma,True,,29294.0,103.1,40101.0,Muskogee,"{""40101"": 94.75, ""40145"": 5.25}",Muskogee|Wagoner,40101|40145,False,False,America/Chicago,Wicked Choccy's,-81.088371,32.076176,False,1370.6143402880252
5098,7056.0,US-2024-150525-CHO-TRI-54000,2024-02-20,2029-08-17,Standard Class,150525.0,United States,Muskogee,Oklahoma,74403,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,74403,35.67427,-95.305,Muskogee,OK,Oklahoma,True,,29294.0,103.1,40101.0,Muskogee,"{""40101"": 94.75, ""40145"": 5.25}",Muskogee|Wagoner,40101|40145,False,False,America/Chicago,Wicked Choccy's,-81.088371,32.076176,False,1370.6143402880252
5099,7614.0,US-2024-106796-CHO-NUT-13000,2024-05-12,2029-11-09,Standard Class,106796.0,United States,Springfield,Ohio,45503,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3.0,7.47,3.0,45503,39.96073,-83.7682,Springfield,OH,Ohio,True,,32714.0,723.2,39023.0,Clark,"{""39023"": 100}",Clark,39023,False,False,America/New_York,Lot's O' Nuts,-111.768036,32.881893,False,2613.5097027790302
